"KEY_POLICY","EXT_REFR","VALID_FROM","VALID_TO","SALES_DATE","CANCEL_DATE","PAYMENT_STATUS","COMMISSION_RANK","COMMISSION","RAW_CLAWBACK","CLAWBACK"
"263593672","PO0055293710","2024-04-01 00:00:00.000","2025-04-01 00:00:00.000","2024-03-16",,"Paid","1182",730.44,0,0
"263593732","PO0055297780","2024-03-17 00:00:00.000","2025-03-01 00:00:00.000","2024-03-17","2024-09-05","Paid","1183",124.44,51.85,51.85
"263593515","PO0055298070","2024-03-17 00:00:00.000","2025-03-01 00:00:00.000","2024-03-17",,"Paid","1184",640.56,0,0
"263593439","PO0055298500","2024-03-17 00:00:00.000","2025-03-01 00:00:00.000","2024-03-17","2024-06-16","Paid","1185",1137.12,758.08,758.08
"263593401","PO0055298230","2024-03-17 00:00:00.000","2025-03-17 00:00:00.000","2024-03-17","2024-05-29","Paid","1186",178.2,133.65,133.65
"263614579","PO0055315710","2024-03-26 00:00:00.000","2025-03-01 00:00:00.000","2024-03-18","2024-07-26","Paid","1187",872.88,509.18,509.18
"263613768","PO0055304520","2024-03-21 00:00:00.000","2025-03-01 00:00:00.000","2024-03-18",,"Paid","1188",468.36,0,0
"263613787","PO0055316140","2024-03-18 00:00:00.000","2025-03-01 00:00:00.000","2024-03-18",,"Paid","1189",18.48,0,0
"264139910","PO0055318030","2024-03-23 00:00:00.000","2025-03-01 00:00:00.000","2024-03-18","2024-06-28","Paid","1190",271.56,181.04,181.04
"263614327","PO0055304010","2024-03-18 00:00:00.000","2025-03-01 00:00:00.000","2024-03-18",,"Paid","1191",257.28,0,0
"263614788","PO0055322890","2024-03-18 00:00:00.000","2025-03-01 00:00:00.000","2024-03-18",,"Paid","1192",291.36,0,0
"263614894","PO0055319900","2024-03-29 00:00:00.000","2025-03-01 00:00:00.000","2024-03-18",,"Paid","1193",1369.08,0,0
"263614070","PO0055310100","2024-03-18 00:00:00.000","2025-03-18 00:00:00.000","2024-03-18",,"Paid","1194",297.84,0,0
"263614042","PO0055319030","2024-03-18 00:00:00.000","2025-03-01 00:00:00.000","2024-03-18",,"Paid","1195",282.72,0,0
"263614778","PO0055317150","2024-03-18 00:00:00.000","2025-03-18 00:00:00.000","2024-03-18","2024-03-26","Paid","1196",1059.12,970.86,970.86
"263614805","PO0055319100","2024-04-20 00:00:00.000","2025-04-01 00:00:00.000","2024-03-18",,"Paid","1197",848.4,0,0
"263614770","PO0055320760","2024-03-18 00:00:00.000","2025-03-01 00:00:00.000","2024-03-18",,"Paid","1198",84.36,0,0
"263613840","PO0055317580","2024-05-25 00:00:00.000","2025-05-01 00:00:00.000","2024-03-18",,"Paid","1199",283.44,0,0
"263614062","PO0055319310","2024-03-18 00:00:00.000","2025-03-01 00:00:00.000","2024-03-18",,"Paid","1200",1271.28,0,0
"263614084","PO0055317690","2024-04-02 00:00:00.000","2025-04-01 00:00:00.000","2024-03-18",,"Paid","1201",159,0,0
"263614729","PO0055305140","2024-03-18 00:00:00.000","2025-03-18 00:00:00.000","2024-03-18",,"Paid","1202",474.24,0,0
"263613914","PO0055318650","2024-03-18 00:00:00.000","2025-03-01 00:00:00.000","2024-03-18",,"Paid","1203",326.04,0,0
"263614003","PO0055312180","2024-03-18 00:00:00.000","2025-03-18 00:00:00.000","2024-03-18",,"Paid","1204",153,0,0
"263614217","PO0055317740","2024-03-19 00:00:00.000","2025-03-19 00:00:00.000","2024-03-18",,"Paid","1205",292.32,0,0
"263613676","PO0055317020","2024-03-18 00:00:00.000","2025-03-01 00:00:00.000","2024-03-18",,"Paid","1206",873,0,0
"263613749","PO0055305490","2024-05-01 00:00:00.000","2025-05-01 00:00:00.000","2024-03-18",,"Paid","1207",221.16,0,0
"263614791","PO0055315380","2024-04-01 00:00:00.000","2025-04-01 00:00:00.000","2024-03-18",,"Paid","1208",648.24,0,0
"263614177","PO0055316680","2024-03-26 00:00:00.000","2025-03-26 00:00:00.000","2024-03-18",,"Paid","1209",435,0,0
"263614017","PO0055320800","2024-03-28 00:00:00.000","2025-03-28 00:00:00.000","2024-03-18",,"Paid","1210",348.12,0,0
"263613867","PO0055321220","2024-03-18 00:00:00.000","2025-03-01 00:00:00.000","2024-03-18",,"Paid","1211",341.28,0,0
"263613991","PO0055318920","2024-03-19 00:00:00.000","2025-03-01 00:00:00.000","2024-03-18",,"Paid","1212",937.32,0,0
"263614663","PO0055312880","2024-04-02 00:00:00.000","2025-04-01 00:00:00.000","2024-03-18",,"Paid","1213",259.56,0,0
"263614145","PO0055318570","2024-03-18 00:00:00.000","2025-03-01 00:00:00.000","2024-03-18",,"Paid","1214",1436.4,0,0
"263613767","PO0055318560","2024-04-12 00:00:00.000","2025-04-01 00:00:00.000","2024-03-18",,"Paid","1215",184.92,0,0
"263614305","PO0055304090","2024-03-18 00:00:00.000","2025-03-01 00:00:00.000","2024-03-18","2024-03-21","Paid","1216",125.88,115.39,115.39
"263614550","PO0055302660","2024-03-29 00:00:00.000","2025-03-01 00:00:00.000","2024-03-18",,"Paid","1217",616.68,0,0
"263686128","PO0055328640","2024-05-01 00:00:00.000","2025-05-01 00:00:00.000","2024-03-19",,"Paid","1218",55.56,0,0
"263686819","PO0055345880","2024-03-19 00:00:00.000","2025-03-01 00:00:00.000","2024-03-19",,"Paid","1219",1100.16,0,0
"263687072","PO0055334440","2024-04-17 00:00:00.000","2025-04-17 00:00:00.000","2024-03-19",,"Paid","1220",500.16,0,0
"263686548","PO0055331100","2024-03-25 00:00:00.000","2025-03-01 00:00:00.000","2024-03-19",,"Paid","1221",383.88,0,0
"263687087","PO0055336040","2024-04-02 00:00:00.000","2025-04-01 00:00:00.000","2024-03-19","2024-06-12","Paid","1222",163.8,122.85,122.85
"263686769","PO0055343570","2024-04-03 00:00:00.000","2025-04-03 00:00:00.000","2024-03-19",,"Paid","1223",197.4,0,0
"263686943","PO0055337170","2024-04-01 00:00:00.000","2025-04-01 00:00:00.000","2024-03-19",,"Paid","1224",560.16,0,0
"263835557","PO0055334040","2024-03-25 00:00:00.000","2025-03-01 00:00:00.000","2024-03-19",,"Paid","1225",414.84,0,0
"263686378","PO0055335730","2024-04-02 00:00:00.000","2025-04-02 00:00:00.000","2024-03-19",,"Paid","1226",166.44,0,0
"263685886","PO0055344710","2024-04-20 00:00:00.000","2025-04-01 00:00:00.000","2024-03-19",,"Paid","1227",736.44,0,0
"263686297","PO0055346100","2024-03-19 00:00:00.000","2025-03-19 00:00:00.000","2024-03-19","2024-03-29","Paid","1228",526.08,482.24,482.24
"263686975","PO0055328890","2024-03-19 00:00:00.000","2025-03-19 00:00:00.000","2024-03-19","2024-05-07","Paid","1229",450.72,338.04,338.04
"263686558","PO0055334560","2024-03-20 00:00:00.000","2025-03-01 00:00:00.000","2024-03-19",,"Paid","1230",874.44,0,0
"263685943","PO0055342780","2024-03-21 00:00:00.000","2025-03-01 00:00:00.000","2024-03-19","2024-09-11","Paid","1231",949.32,395.55,395.55
"263746487","PO0055340200","2024-03-24 00:00:00.000","2025-03-24 00:00:00.000","2024-03-19",,"Paid","1232",175.32,0,0
"263686271","PO0055345580","2024-05-01 00:00:00.000","2025-05-01 00:00:00.000","2024-03-19",,"Paid","1233",190.56,0,0
"263686372","PO0055332140","2024-04-01 00:00:00.000","2025-04-01 00:00:00.000","2024-03-19",,"Paid","1234",188.52,0,0
"263686085","PO0055328600","2024-03-19 00:00:00.000","2025-03-01 00:00:00.000","2024-03-19",,"Paid","1235",267.48,0,0
"263687080","PO0055328860","2024-03-19 00:00:00.000","2025-03-01 00:00:00.000","2024-03-19",,"Paid","1236",286.08,0,0
"263686413","PO0055347360","2024-03-19 00:00:00.000","2025-03-01 00:00:00.000","2024-03-19",,"Paid","1237",2892.72,0,0
"264514560","PO0055337210","2024-04-01 00:00:00.000","2025-04-01 00:00:00.000","2024-03-19",,"Paid","1238",366.6,0,0
"263685966","PO0055330780","2024-05-01 00:00:00.000","2025-05-01 00:00:00.000","2024-03-19",,"Paid","1239",68.64,0,0
"263686290","PO0055332240","2024-03-19 00:00:00.000","2025-03-19 00:00:00.000","2024-03-19",,"Paid","1240",251.04,0,0
"263686148","PO0055334380","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-03-19",,"Paid","1241",148.56,0,0
"263687030","PO0055328030","2024-03-19 00:00:00.000","2025-03-01 00:00:00.000","2024-03-19",,"Paid","1242",202.44,0,0
"263686256","PO0055343400","2024-03-01 00:00:00.000","2025-03-01 00:00:00.000","2024-03-19",,"Paid","1243",122.52,0,0
"263686212","PO0055343830","2024-07-30 00:00:00.000","2025-07-30 00:00:00.000","2024-03-19",,"Paid","1244",378.12,0,0
"263686165","PO0055329390","2024-03-19 00:00:00.000","2025-03-01 00:00:00.000","2024-03-19",,"Paid","1245",539.52,0,0
"263686816","PO0055327790","2024-03-19 00:00:00.000","2025-03-01 00:00:00.000","2024-03-19",,"Paid","1246",389.64,0,0
"263686172","PO0055345740","2024-04-01 00:00:00.000","2025-04-01 00:00:00.000","2024-03-19",,"Paid","1247",143.88,0,0
"263686006","PO0055343890","2024-04-10 00:00:00.000","2025-04-01 00:00:00.000","2024-03-19",,"Paid","1248",138.36,0,0
"263686836","PO0055343530","2024-06-25 00:00:00.000","2025-06-01 00:00:00.000","2024-03-19",,"Paid","1249",305.28,0,0
"263686443","PO0055347100","2024-03-19 00:00:00.000","2025-03-01 00:00:00.000","2024-03-19",,"Paid","1250",239.04,0,0
"263794121","PO0055367040","2025-03-01 00:00:00.000","2026-03-01 00:00:00.000","2024-03-20",,"Paid","1251",294.12,0,0
"263835202","PO0055367710","2024-03-20 00:00:00.000","2025-03-20 00:00:00.000","2024-03-20",,"Paid","1252",292.56,0,0
"263747005","PO0055362550","2024-04-01 00:00:00.000","2025-04-01 00:00:00.000","2024-03-20",,"Paid","1253",273.48,0,0
"263746683","PO0055362110","2024-04-02 00:00:00.000","2025-04-02 00:00:00.000","2024-03-20",,"Paid","1254",202.8,0,0
"263746860","PO0055356570","2024-03-19 00:00:00.000","2025-02-27 00:00:00.000","2024-03-20",,"Paid","1255",115.92,0,0
"263747329","PO0055364270","2024-03-20 00:00:00.000","2025-03-01 00:00:00.000","2024-03-20",,"Paid","1256",332.28,0,0
"263747370","PO0055362990","2024-03-28 00:00:00.000","2025-03-01 00:00:00.000","2024-03-20",,"Paid","1257",463.92,0,0
"263746982","PO0055366100","2024-03-20 00:00:00.000","2025-03-20 00:00:00.000","2024-03-20",,"Paid","1258",129.12,0,0
"263746799","PO0055363080","2024-03-26 00:00:00.000","2025-03-26 00:00:00.000","2024-03-20",,"Paid","1259",75.36,0,0
"263793892","PO0055360070","2024-04-30 00:00:00.000","2025-04-01 00:00:00.000","2024-03-20",,"Paid","1260",331.92,0,0
"263746638","PO0055350830","2024-03-20 00:00:00.000","2025-03-20 00:00:00.000","2024-03-20","2024-05-31","Paid","1261",264.84,198.63,198.63
"263746739","PO0055360200","2024-03-20 00:00:00.000","2025-03-01 00:00:00.000","2024-03-20",,"Paid","1262",124.68,0,0
"263746732","PO0055363020","2024-05-01 00:00:00.000","2025-05-01 00:00:00.000","2024-03-20",,"Paid","1263",270.48,0,0
"263747286","PO0055366210","2024-05-02 00:00:00.000","2025-05-02 00:00:00.000","2024-03-20",,"Paid","1264",98.76,0,0
"263746750","PO0055354920","2024-03-20 00:00:00.000","2025-03-20 00:00:00.000","2024-03-20",,"Paid","1265",41.28,0,0
"263747211","PO0055367450","2024-04-01 00:00:00.000","2025-04-01 00:00:00.000","2024-03-20",,"Paid","1266",266.64,0,0
"263746721","PO0055366310","2024-04-22 00:00:00.000","2025-04-22 00:00:00.000","2024-03-20",,"Paid","1267",449.76,0,0
"263747053","PO0055351730","2024-05-20 00:00:00.000","2025-05-01 00:00:00.000","2024-03-20",,"Paid","1268",221.52,0,0
"263747236","PO0055356850","2024-03-20 00:00:00.000","2025-03-20 00:00:00.000","2024-03-20",,"Paid","1269",184.44,0,0
"263746727","PO0055364490","2024-04-01 00:00:00.000","2025-04-01 00:00:00.000","2024-03-20",,"Paid","1270",200.52,0,0
"263747294","PO0055355420","2024-03-20 00:00:00.000","2025-03-20 00:00:00.000","2024-03-20",,"Paid","1271",93,0,0
"263747251","PO0055358220","2024-03-21 00:00:00.000","2025-03-01 00:00:00.000","2024-03-20",,"Paid","1272",396.48,0,0
"263747096","PO0055360250","2024-03-20 00:00:00.000","2025-03-01 00:00:00.000","2024-03-20",,"Paid","1273",124.68,0,0
"263794043","PO0055367030","2024-07-01 00:00:00.000","2025-07-01 00:00:00.000","2024-03-20",,"Paid","1274",2595.48,0,0
"263747081","PO0055356070","2024-04-01 00:00:00.000","2025-04-01 00:00:00.000","2024-03-20",,"Paid","1275",417.6,0,0
"263746675","PO0055360170","2024-03-27 00:00:00.000","2025-03-01 00:00:00.000","2024-03-20",,"Paid","1276",397.44,0,0
"263747317","PO0055352780","2024-04-19 00:00:00.000","2025-04-19 00:00:00.000","2024-03-20",,"Paid","1277",387.6,0,0
"263746381","PO0055365470","2024-03-20 00:00:00.000","2025-03-20 00:00:00.000","2024-03-20",,"Paid","1278",128.52,0,0
"263746647","PO0055365280","2024-03-20 00:00:00.000","2025-03-01 00:00:00.000","2024-03-20","2024-08-21","Paid","1279",368.64,184.32,184.32
"263746440","PO0055365680","2024-03-20 00:00:00.000","2025-03-01 00:00:00.000","2024-03-20","2024-07-01","Paid","1280",495.72,289.17,289.17
"263746362","PO0055361760","2024-03-20 00:00:00.000","2025-03-20 00:00:00.000","2024-03-20",,"Paid","1281",279.12,0,0
"263746318","PO0055369030","2024-03-20 00:00:00.000","2025-03-20 00:00:00.000","2024-03-20",,"Paid","1282",394.32,0,0
"263747290","PO0055358820","2024-04-15 00:00:00.000","2025-04-15 00:00:00.000","2024-03-20",,"Paid","1283",51.24,0,0
"263746370","PO0055358200","2024-04-02 00:00:00.000","2025-04-01 00:00:00.000","2024-03-20",,"Paid","1284",223.68,0,0
"263746916","PO0055362070","2024-03-20 00:00:00.000","2025-03-01 00:00:00.000","2024-03-20",,"Paid","1285",212.4,0,0
"263747095","PO0055368290","2024-03-20 00:00:00.000","2025-03-20 00:00:00.000","2024-03-20",,"Paid","1286",352.56,0,0
"263746654","PO0055363070","2024-03-20 00:00:00.000","2025-03-20 00:00:00.000","2024-03-20","2024-07-31","Paid","1287",75.84,44.24,44.24
"263746574","PO0055350000","2024-03-20 00:00:00.000","2025-03-01 00:00:00.000","2024-03-20",,"Paid","1288",661.68,0,0
"263746726","PO0055366860","2024-06-22 00:00:00.000","2025-06-01 00:00:00.000","2024-03-20",,"Paid","1289",682.44,0,0
"263747293","PO0055354250","2024-04-01 00:00:00.000","2025-04-01 00:00:00.000","2024-03-20",,"Paid","1290",439.56,0,0
"263746904","PO0055364640","2024-03-22 00:00:00.000","2025-03-01 00:00:00.000","2024-03-20",,"Paid","1291",250.92,0,0
"263746743","PO0055367600","2024-04-23 00:00:00.000","2025-04-01 00:00:00.000","2024-03-20",,"Paid","1292",414.6,0,0
"263746601","PO0055362700","2024-03-21 00:00:00.000","2025-03-21 00:00:00.000","2024-03-20",,"Paid","1293",241.2,0,0
"263746462","PO0055358990","2024-04-15 00:00:00.000","2025-04-01 00:00:00.000","2024-03-20",,"Paid","1294",51.24,0,0
"263746914","PO0055367430","2024-04-16 00:00:00.000","2025-04-01 00:00:00.000","2024-03-20",,"Paid","1295",158.28,0,0
"263746701","PO0055367640","2024-03-20 00:00:00.000","2025-03-01 00:00:00.000","2024-03-20","2024-05-30","Paid","1296",465.96,349.47,349.47
"263747292","PO0055365060","2024-03-20 00:00:00.000","2025-03-20 00:00:00.000","2024-03-20",,"Paid","1297",137.04,0,0
"263746935","PO0055367700","2024-05-01 00:00:00.000","2025-05-01 00:00:00.000","2024-03-20",,"Paid","1298",844.08,0,0
"263793967","PO0055389260","2024-03-21 00:00:00.000","2025-03-01 00:00:00.000","2024-03-21",,"Paid","1299",176.64,0,0
"263793776","PO0055377820","2024-06-15 00:00:00.000","2025-06-15 00:00:00.000","2024-03-21",,"Paid","1300",202.68,0,0
"263794366","PO0055375790","2024-03-21 00:00:00.000","2025-03-21 00:00:00.000","2024-03-21",,"Paid","1301",575.88,0,0
"263794012","PO0055390120","2024-03-23 00:00:00.000","2025-03-01 00:00:00.000","2024-03-21",,"Paid","1302",146.88,0,0
"263794351","PO0055392250","2024-03-21 00:00:00.000","2025-03-21 00:00:00.000","2024-03-21",,"Paid","1303",1464.84,0,0
"263794723","PO0055392890","2024-03-21 00:00:00.000","2025-03-01 00:00:00.000","2024-03-21",,"Paid","1304",391.56,0,0
"263794578","PO0055382400","2024-04-01 00:00:00.000","2025-04-01 00:00:00.000","2024-03-21","2024-07-31","Paid","1305",222.12,148.08,148.08
"263794554","PO0055388790","2024-04-01 00:00:00.000","2025-04-01 00:00:00.000","2024-03-21",,"Paid","1306",223.2,0,0
"263794664","PO0055381190","2024-07-18 00:00:00.000","2025-07-18 00:00:00.000","2024-03-21",,"Paid","1307",346.44,0,0
"263794254","PO0055381090","2024-04-01 00:00:00.000","2025-04-01 00:00:00.000","2024-03-21",,"Paid","1308",140.04,0,0
"263794713","PO0055377580","2024-03-21 00:00:00.000","2025-03-01 00:00:00.000","2024-03-21","2024-05-13","Paid","1309",501.12,375.84,375.84
"263794016","PO0055380560","2024-03-21 00:00:00.000","2025-03-21 00:00:00.000","2024-03-21",,"Paid","1310",523.68,0,0
"263794034","PO0055389030","2024-03-21 00:00:00.000","2025-03-01 00:00:00.000","2024-03-21",,"Paid","1311",362.04,0,0
"263793849","PO0055376220","2024-03-23 00:00:00.000","2025-03-23 00:00:00.000","2024-03-21",,"Paid","1312",921.12,0,0
"263793917","PO0055374590","2024-03-21 00:00:00.000","2025-03-01 00:00:00.000","2024-03-21",,"Paid","1313",932.64,0,0
"263794619","PO0055389580","2024-03-21 00:00:00.000","2025-03-21 00:00:00.000","2024-03-21",,"Paid","1314",214.2,0,0
"263794599","PO0055391750","2024-03-21 00:00:00.000","2025-03-01 00:00:00.000","2024-03-21",,"Paid","1315",503.52,0,0
"263793803","PO0055389450","2024-03-21 00:00:00.000","2025-03-21 00:00:00.000","2024-03-21","2024-06-24","Paid","1316",276.24,184.16,184.16
"263793848","PO0055380780","2024-03-21 00:00:00.000","2025-03-21 00:00:00.000","2024-03-21",,"Paid","1317",535.68,0,0
"263794476","PO0055377230","2024-03-21 00:00:00.000","2025-03-21 00:00:00.000","2024-03-21",,"Paid","1318",522.48,0,0
"263794634","PO0055390480","2024-03-21 00:00:00.000","2025-03-21 00:00:00.000","2024-03-21",,"Paid","1319",372.6,0,0
"263794667","PO0055384620","2024-03-21 00:00:00.000","2025-03-01 00:00:00.000","2024-03-21","2024-05-28","Paid","1320",178.56,133.92,133.92
"263794131","PO0055380960","2024-03-21 00:00:00.000","2025-03-01 00:00:00.000","2024-03-21",,"Paid","1321",141,0,0
"263793933","PO0055374800","2024-03-31 00:00:00.000","2025-03-01 00:00:00.000","2024-03-21",,"Paid","1322",521.64,0,0
"263794115","PO0055382180","2024-05-31 00:00:00.000","2025-05-01 00:00:00.000","2024-03-21",,"Paid","1323",219,0,0
"263834714","PO0055412190","2024-04-09 00:00:00.000","2025-04-01 00:00:00.000","2024-03-22",,"Paid","1324",117.12,0,0
"263835180","PO0055404970","2024-04-01 00:00:00.000","2025-04-01 00:00:00.000","2024-03-22",,"Paid","1325",325.2,0,0
"263835169","PO0055405310","2024-03-22 00:00:00.000","2025-03-01 00:00:00.000","2024-03-22",,"Paid","1326",1524.84,0,0
"263835467","PO0055402650","2024-04-19 00:00:00.000","2025-04-19 00:00:00.000","2024-03-22",,"Paid","1327",694.08,0,0
"263834972","PO0055403080","2024-04-08 00:00:00.000","2025-04-08 00:00:00.000","2024-03-22",,"Paid","1328",1091.04,0,0
"263835410","PO0055406850","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-03-22",,"Paid","1329",379.8,0,0
"263834532","PO0055407040","2024-06-01 00:00:00.000","2025-06-01 00:00:00.000","2024-03-22",,"Paid","1330",396.36,0,0
"263835355","PO0055410260","2024-03-22 00:00:00.000","2025-03-22 00:00:00.000","2024-03-22",,"Paid","1331",399.6,0,0
"263834758","PO0055411870","2024-06-14 00:00:00.000","2025-06-01 00:00:00.000","2024-03-22",,"Paid","1332",547.44,0,0
"263835364","PO0055412450","2024-05-26 00:00:00.000","2025-05-26 00:00:00.000","2024-03-22",,"Paid","1333",323.52,0,0
"263835243","PO0055408000","2024-03-27 00:00:00.000","2025-03-27 00:00:00.000","2024-03-22",,"Paid","1334",482.4,0,0
"263834735","PO0055407450","2024-03-31 00:00:00.000","2025-03-01 00:00:00.000","2024-03-22",,"Paid","1335",267,0,0
"263835282","PO0055404270","2024-05-14 00:00:00.000","2025-05-14 00:00:00.000","2024-03-22",,"Paid","1336",317.52,0,0
"263835006","PO0055397160","2024-03-16 00:00:00.000","2025-03-01 00:00:00.000","2024-03-22",,"Paid","1337",176.16,0,0
"263835396","PO0055415010","2024-03-22 00:00:00.000","2025-03-01 00:00:00.000","2024-03-22",,"Paid","1338",322.08,0,0
"263835353","PO0055399650","2024-03-23 00:00:00.000","2025-03-01 00:00:00.000","2024-03-22",,"Paid","1339",912.6,0,0
"263835200","PO0055410460","2024-04-01 00:00:00.000","2025-04-01 00:00:00.000","2024-03-22",,"Paid","1340",701.88,0,0
"263835020","PO0055406450","2024-03-25 00:00:00.000","2025-03-01 00:00:00.000","2024-03-22",,"Paid","1341",596.76,0,0
"263834807","PO0055412130","2024-04-03 00:00:00.000","2025-04-03 00:00:00.000","2024-03-22",,"Paid","1342",326.4,0,0
"263834952","PO0055396200","2024-03-22 00:00:00.000","2025-03-01 00:00:00.000","2024-03-22","2024-06-09","Paid","1343",451.92,301.28,301.28
"263835394","PO0055414710","2024-03-22 00:00:00.000","2025-03-01 00:00:00.000","2024-03-22",,"Paid","1344",401.28,0,0
"263835363","PO0055406170","2024-03-22 00:00:00.000","2025-03-22 00:00:00.000","2024-03-22","2024-05-27","Paid","1345",206.04,154.53,154.53
"263835471","PO0055410860","2024-03-22 00:00:00.000","2025-03-22 00:00:00.000","2024-03-22","2024-03-26","Paid","1346",717.36,657.58,657.58
"263834908","PO0055405030","2024-04-01 00:00:00.000","2025-04-01 00:00:00.000","2024-03-22",,"Paid","1347",632.4,0,0
"263835061","PO0055404710","2024-03-25 00:00:00.000","2025-03-25 00:00:00.000","2024-03-22",,"Paid","1348",752.64,0,0
